Date,PRECTOTCORR,Longitude,Latitude,boxcox1,diff1
2021-06-30,4.14,112.61,-7.24,1.8751977092116516,1.3974379563626045
2021-07-31,0.27032258064516124,112.61,-7.24,-1.0343877741912397,-0.8909304155693147
2021-08-31,0.38322580645161286,112.61,-7.24,-0.8058757589274762,-0.6229923102939063
2021-09-30,2.6873333333333336,112.61,-7.24,1.1961892263586686,1.8930517186067184
2021-10-31,1.9503225806451614,112.61,-7.24,0.7588985150485897,-0.7102991560560957
2021-11-30,9.924666666666667,112.61,-7.24,3.635318929696937,1.7098910890699994
2021-12-31,13.276774193548386,112.61,-7.24,4.360960512087067,-0.7648686516769692
2022-01-31,9.979032258064517,112.61,-7.24,3.648226511712241,-1.0379845119833688
2022-02-28,12.218214285714286,112.61,-7.24,4.145644182892169,-0.8814046790428964
2022-03-31,10.145483870967741,112.61,-7.24,3.687474255626013,-0.11780153093091617
2022-04-30,5.392666666666667,112.61,-7.24,2.348037194656257,0.8869510887555274
2022-05-31,7.580645161290323,112.61,-7.24,3.0303846523595612,2.170156164926217
2022-06-30,5.110666666666666,112.61,-7.24,2.2481416087522805,0.3729438995406289
2022-07-31,2.7145161290322584,112.61,-7.24,1.210786072446786,2.2451738466380258
2022-08-31,0.7158064516129032,112.61,-7.24,-0.3142741113734155,0.4916016475540607
2022-09-30,2.4716666666666662,112.61,-7.24,1.0769617770273128,-0.11922744933135587
2022-10-31,7.70483870967742,112.61,-7.24,3.06516820968578,2.3062696946371903
2022-11-30,9.365,112.61,-7.24,3.4997912130410165,-0.13552771665592056
2022-12-31,9.13774193548387,112.61,-7.24,3.443312239874233,-0.9176482722128343
2023-01-31,9.537419354838711,112.61,-7.24,3.542071737128267,-0.10615477458397438
2023-02-28,16.814285714285713,112.61,-7.24,5.010954774713269,0.8653105918211006
2023-03-31,6.761290322580645,112.61,-7.24,2.7914388931790093,-0.8960353624470039
2023-04-30,8.482000000000001,112.61,-7.24,3.2752457842416467,0.9272085895853897
2023-05-31,2.196774193548387,112.61,-7.24,0.9151394837297834,-2.115245168629778
2023-06-30,0.5126666666666667,112.61,-7.24,-0.5911517201582237,-2.8392933289105042
2023-07-31,2.3080645161290323,112.61,-7.24,0.9820997731490374,-0.22868629929774864
2023-08-31,0.07806451612903226,112.61,-7.24,-1.6432601353371177,-1.3289860239637021
2023-09-30,0.044333333333333336,112.61,-7.24,-1.8396138741164665,-2.9165756511437793
2023-10-31,0.0735483870967742,112.61,-7.24,-1.665953480099671,-4.731121689785451
2023-11-30,3.5803333333333334,112.61,-7.24,1.63463734648899,-1.8651538665520264
2023-12-31,24.714193548387097,112.61,-7.24,6.202087663664965,2.7587754237907323
2024-01-31,9.65741935483871,112.61,-7.24,3.5712164744564645,0.029144737328197667
2024-02-29,13.180344827586207,112.61,-7.24,4.341801319196657,-0.6691534555166125
2024-03-31,6.666129032258064,112.61,-7.24,2.7625349020092322,-0.028903991169777044
2024-04-30,8.748666666666667,112.61,-7.24,3.3445406392929167,0.06929485505126998
2024-05-31,0.6151612903225806,112.61,-7.24,-0.4442592082763566,-1.35939869200614
2024-06-30,2.3280000000000003,112.61,-7.24,0.9938796120244271,1.5850313321826508
2024-07-31,0.8806451612903226,112.61,-7.24,-0.12412419278975022,-1.1062239659387876
2024-08-31,0.10225806451612902,112.61,-7.24,-1.5338717626019847,0.10938837273513302
2024-09-30,1.314,112.61,-7.24,0.2875168595764597,2.127130733692926
2024-10-31,1.4680645161290322,112.61,-7.24,0.41289716748691185,2.0788506475865827
2024-11-30,6.292666666666666,112.61,-7.24,2.6465353062791865,1.0118979597901965
2024-12-31,13.613870967741935,112.61,-7.24,4.427260864094717,-1.7748267995702482
