Date,PRECTOTCORR,Longitude,Latitude,boxcox1,diff1
2016-01-31,6.926451612903226,112.84,-7.31,2.7817532381994106,-1.2537160161477416
2016-02-29,13.476206896551725,112.84,-7.31,4.273181257985088,0.6454988021799517
2016-03-31,5.6167741935483875,112.84,-7.31,2.3804631817406428,-0.907665065843366
2016-04-30,7.099666666666667,112.84,-7.31,2.8310405113526564,0.39403794103982737
2016-05-31,9.48741935483871,112.84,-7.31,3.443015514384364,1.8758952858281992
2016-06-30,4.8629999999999995,112.84,-7.31,2.1213661096370653,2.9478739128411444
2016-07-31,4.320967741935483,112.84,-7.31,1.918548555209926,4.094991679446869
2016-08-31,1.9261290322580649,112.84,-7.31,0.7379862836236316,1.9120723357521507
2016-09-30,2.9829999999999997,112.84,-7.31,1.335022496661781,3.55011956922222
2016-10-31,7.989677419354839,112.84,-7.31,3.072766450985285,5.8710496461952495
2016-11-30,4.432333333333333,112.84,-7.31,1.961505734655418,0.7741345316323582
2016-12-31,9.903870967741934,112.84,-7.31,3.5391687426640495,1.1429662086812375
2017-01-31,12.575806451612902,112.84,-7.31,4.1013342866717135,1.319581048472303
2017-02-28,9.415000000000001,112.84,-7.31,3.426018385680543,-0.8471628723045446
2017-03-31,6.771935483870968,112.84,-7.31,2.7371108935746187,0.3566477118339759
2017-04-30,5.763,112.84,-7.31,2.428081022502663,-0.40295948884999344
2017-05-31,3.7790322580645164,112.84,-7.31,1.698609404417183,-1.7444061099671808
2017-06-30,3.490666666666667,112.84,-7.31,1.5731845766459396,-0.5481815329911257
2017-07-31,1.1074193548387097,112.84,-7.31,0.10390214751744262,-1.8146464076924833
2017-08-31,0.13129032258064516,112.84,-7.31,-1.447208754301197,-2.185195037924829
2017-09-30,0.21333333333333335,112.84,-7.31,-1.189398465813173,-2.524420962474954
2017-10-31,1.498709677419355,112.84,-7.31,0.43507868327487753,-2.6376877677104074
2017-11-30,9.609333333333332,112.84,-7.31,3.4714411327998937,1.5099353981444756
2017-12-31,9.890967741935484,112.84,-7.31,3.536229131810536,-0.0029396108535135745
2018-01-31,9.701290322580645,112.84,-7.31,3.492728336190343,-0.6086059504813703
2018-02-28,10.564285714285715,112.84,-7.31,3.6864387193091064,0.2604203336285633
2018-03-31,9.181290322580645,112.84,-7.31,3.37058333159813,0.6334724380235115
2018-04-30,3.178,112.84,-7.31,1.4293862450383217,-0.9986947774643413
2018-05-31,0.3038709677419355,112.84,-7.31,-0.9715074921508438,-2.670116896568027
2018-06-30,1.5463333333333333,112.84,-7.31,0.4713892898924207,-1.1017952867535188
2018-07-31,0.19,112.84,-7.31,-1.2550056238144829,-1.3589077713319255
2018-08-31,0.7261290322580646,112.84,-7.31,-0.30253067378344894,1.144678080517748
2018-09-30,0.033666666666666664,112.84,-7.31,-1.9725560236464006,-0.7831575578332275
2018-10-31,0.30774193548387097,112.84,-7.31,-0.9631924964451752,-1.3982711797200529
2018-11-30,5.478666666666666,112.84,-7.31,2.3347487346310833,-1.1366923981688104
2018-12-31,7.509677419354839,112.84,-7.31,2.9446921838942,-0.5915369479163357
2019-01-31,12.734193548387097,112.84,-7.31,4.132126087556066,0.6393977513657227
2019-02-28,12.463928571428571,112.84,-7.31,4.079433148085815,0.3929944287767082
2019-03-31,7.327419354838709,112.84,-7.31,2.894679157105788,-0.47590417449234224
2019-04-30,8.58,112.84,-7.31,3.2236423855812726,1.794256140542951
2019-05-31,0.4906451612903226,112.84,-7.31,-0.629231810807054,0.3422756813437897
2019-06-30,0.05566666666666666,112.84,-7.31,-1.8072246216613626,-2.278613911553783
2019-07-31,0.038387096774193545,112.84,-7.31,-1.9322184046610653,-0.6772127808465824
2019-08-31,0.3035483870967742,112.84,-7.31,-0.9722034867656513,-0.6696728129822023
2019-09-30,0.37899999999999995,112.84,-7.31,-0.8208826232580622,1.1516734003883384
2019-10-31,0.000967741935483871,112.84,-7.31,-2.5787558081015094,-1.6155633116563342
2019-11-30,0.6556666666666667,112.84,-7.31,-0.3920223818020813,-2.7267711164331647
2019-12-31,4.674193548387097,112.84,-7.31,2.0524560361134094,-0.8922361477807907
2020-01-31,9.561612903225805,112.84,-7.31,3.460342450681423,-0.6717836368746428
2020-02-29,13.77655172413793,112.84,-7.31,4.328850573352018,0.2494174252662038
2020-03-31,9.690645161290323,112.84,-7.31,3.490270760992198,0.59559160388641
2020-04-30,9.610000000000001,112.84,-7.31,3.471595932058183,0.24795354647691026
2020-05-31,6.29258064516129,112.84,-7.31,2.594286711162547,3.223518521969601
2020-06-30,1.0123333333333333,112.84,-7.31,0.012285576230657886,1.8195101978920205
2020-07-31,0.8467741935483871,112.84,-7.31,-0.16150915766078894,1.7707092470002763
2020-08-31,0.6529032258064517,112.84,-7.31,-0.3956559669739192,0.576547519791732
2020-09-30,0.29933333333333334,112.84,-7.31,-0.9813420061912154,-0.1604593829331532
2020-10-31,3.9280645161290324,112.84,-7.31,1.7610193872914472,4.339775195392956
2020-11-30,5.168333333333334,112.84,-7.31,2.2292420547253107,2.621264436527392
2020-12-31,15.501290322580646,112.84,-7.31,4.634264969866966,2.581808933753557
2021-01-31,12.634516129032258,112.84,-7.31,4.112776980231027,0.6524345295496041
2021-02-28,15.603214285714285,112.84,-7.31,4.65161160063175,0.3227610272797312
2021-03-31,8.729032258064517,112.84,-7.31,3.2606665215757507,-0.22960423941644725
2021-04-30,3.4403333333333332,112.84,-7.31,1.5506136317491905,-1.9209823003089923
2021-05-31,2.378709677419355,112.84,-7.31,1.014496942670336,-1.5797897684922109
